id,lon,lat
9400462052,-75.21324419999999,-12.071730899999999
1057269613,-75.215925,-12.073720999999999
1703613616,-75.1969366,-12.076046999999999
4295215894,-75.2024528,-12.0726417
1209249277,-75.2085821,-12.066092099999999
5417534343,-75.1903036,-12.0717737
5413310690,-75.2037558,-12.0735879
1057058434,-75.2141491,-12.067672
5413246767,-75.1987163,-12.0751932
5415363577,-75.199285,-12.0671632
1209255869,-75.20458459999999,-12.072951399999999
1209258101,-75.2092464,-12.064935499999999
5415311298,-75.20040449999999,-12.073077399999999
5411247474,-75.2053837,-12.072809999999999
9400462053,-75.2134322,-12.0713911
5041493323,-75.1971382,-12.0670802
1057269606,-75.2132531,-12.0783638
1057058394,-75.2031098,-12.073241099999999
1209252313,-75.197799,-12.0620557
5411119483,-75.2304283,-12.0786044
1057089757,-75.212558,-12.073983
1209260904,-75.1962334,-12.072479399999999
1057058426,-75.2128657,-12.075215499999999
1244648484,-75.2155235,-12.0766633
5411247489,-75.2072602,-12.067015399999999
5415363568,-75.1983456,-12.0676398
1057058420,-75.2048891,-12.074207399999999
1209260143,-75.210638,-12.0698936
4294832591,-75.20598269999999,-12.066835099999999
5411147259,-75.2147114,-12.0758197
5415363583,-75.2021491,-12.067528
5411247492,-75.20596139999999,-12.068340099999999
1054149080,-75.200634,-12.0704868
1054149088,-75.2040679,-12.0768848
1044915436,-75.2057899,-12.0801453
1057487855,-75.20516239999999,-12.0690691
1057089657,-75.2073052,-12.0754156
5415318312,-75.1968615,-12.070621599999999
5417391158,-75.2028304,-12.0715145
5041968384,-75.1997653,-12.065778799999999
5411247500,-75.2114137,-12.071347999999999
1057269607,-75.2102302,-12.075921399999999
1209246610,-75.2160166,-12.0717606
5415387894,-75.1972462,-12.0615326
5041456379,-75.1974156,-12.0658009
5041987128,-75.196711,-12.073597399999999
1057089767,-75.2133525,-12.074397699999999
5043155537,-75.2013073,-12.0760294
5415363570,-75.1972682,-12.0674079
5415311306,-75.1987323,-12.071116199999999
5417391160,-75.2063505,-12.0770495
1209257412,-75.2077382,-12.060993999999999
5417391157,-75.2037926,-12.0720011
4294832592,-75.2054792,-12.0670319
1209261373,-75.1982889,-12.0658931
1049878074,-75.1969013,-12.0728239
1209246239,-75.1946684,-12.0717383
1209248195,-75.1985931,-12.072400499999999
5041970654,-75.1975358,-12.0729872
1209248668,-75.2041194,-12.0653446
1049878073,-75.2002943,-12.0775332
5415319625,-75.1945504,-12.0682724
1209248454,-75.207707,-12.069391
1044915671,-75.2035648,-12.0724737
1044915395,-75.2050623,-12.0751362
5415363591,-75.2003308,-12.0697292
1057089839,-75.212946,-12.073193
1055031029,-75.2084701,-12.0715117
4150231329,-75.20881,-12.0709688
5411247475,-75.2056095,-12.0729116
5415313548,-75.1956158,-12.0748301
1209254192,-75.2069562,-12.06894
4983774360,-75.1950361,-12.0725537
5413310684,-75.2021558,-12.0756939
5415311318,-75.1968593,-12.0705332
1049877963,-75.1988982,-12.0729761
5039770677,-75.2043032,-12.0685101
5041986511,-75.1979131,-12.073328199999999
1057269651,-75.216363,-12.072963999999999
1209260390,-75.203954,-12.0751603
1067711976,-75.19751699999999,-12.076320599999999
1057487853,-75.20475429999999,-12.0698966
1209246541,-75.1978127,-12.0764599
1209247072,-75.1983236,-12.0673598
5041970649,-75.19838899999999,-12.0727917
5041987129,-75.1966803,-12.073671899999999
1209251685,-75.2158425,-12.072059099999999
1209248849,-75.1982805,-12.0704858
1886266613,-75.21253229999999,-12.064933199999999
5041817567,-75.20582619999999,-12.0692147
1209248626,-75.2118962,-12.0655422
5415433225,-75.1959653,-12.0653227
1209259075,-75.20064359999999,-12.0727877
5413287790,-75.2095229,-12.0697988
5415311310,-75.1969,-12.070161899999999
1049877945,-75.1987828,-12.0732184
1209251918,-75.19279569999999,-12.0639229
1209253496,-75.19592279999999,-12.0754764
5041730248,-75.2063649,-12.070186699999999
5413246766,-75.19909009999999,-12.0753798
5413287756,-75.2028977,-12.067733599999999
1209246420,-75.2182093,-12.0750082
5413310680,-75.203172,-12.0706747
1209254059,-75.20348899999999,-12.0749287
1057089844,-75.210031,-12.072667599999999
8111993869,-75.1957499,-12.070413799999999
5041493324,-75.1974998,-12.0679913
4295215889,-75.202831,-12.0730922
1044914875,-75.1898628,-12.0727126
4150231330,-75.2073672,-12.0733234
5041970644,-75.198403,-12.071505199999999
5413310692,-75.2030331,-12.0762465
1209248824,-75.2011931,-12.0764471
1057089702,-75.21132999999999,-12.072346
5413212229,-75.2115051,-12.065523899999999
5415363599,-75.2003651,-12.0654618
5399832140,-75.1995401,-12.0618678
1209257459,-75.19701599999999,-12.0708687
5413287753,-75.2039661,-12.068317799999999
1057058393,-75.2136847,-12.0684521
5413212230,-75.2103051,-12.0665795
5415363602,-75.20004569999999,-12.066317399999999
1057089830,-75.20857749999999,-12.075050899999999
5402623086,-75.2128635,-12.0662658
5411247490,-75.20685209999999,-12.0678217
4294832088,-75.2055511,-12.0671393
5413287754,-75.2039195,-12.068291199999999
5417391164,-75.1955077,-12.0763267
4983774364,-75.19512519999999,-12.070865
4983774365,-75.1938768,-12.0700045
1209258465,-75.2152437,-12.070318799999999
5413287789,-75.2111178,-12.0691208
5415311307,-75.1990555,-12.0712233
5415313549,-75.1958618,-12.0743087
5402623083,-75.2134714,-12.066266599999999
1703613618,-75.19845339999999,-12.076761999999999
5415311311,-75.1972488,-12.0701843
5413310671,-75.2015847,-12.0685957
5041987126,-75.19446529999999,-12.0722078
5411247473,-75.20629029999999,-12.0716851
1057058396,-75.214505,-12.0760358
1041615479,-75.2143452,-12.070840299999999
1209249880,-75.1981397,-12.0714279
5417391134,-75.1998974,-12.0757146
5040209065,-75.2114838,-12.0666336
5413212233,-75.2089743,-12.0689186
1209251647,-75.2035044,-12.0724425
5413287755,-75.2009515,-12.0667153
5413310688,-75.2021833,-12.0747843
5411247476,-75.2051389,-12.0714013
5415313525,-75.19377109999999,-12.0702876
5415363566,-75.1986083,-12.0659265
1052552452,-75.2134852,-12.0724399
1209259355,-75.2015871,-12.0698185
5415387908,-75.2022952,-12.066562999999999
1057089777,-75.2092098,-12.0722278
5410655138,-75.21503659999999,-12.071594399999999
1052552146,-75.2138846,-12.071636
1057058430,-75.20297839999999,-12.0731609
1067711947,-75.2004043,-12.0775855
5043155532,-75.20330229999999,-12.0764142
5413310681,-75.2043478,-12.0710512
1209260809,-75.20172389999999,-12.0693802
5415363593,-75.2003058,-12.070832
1209261502,-75.21464739999999,-12.074082899999999
5417508633,-75.206744,-12.065389999999999
1209259864,-75.1935613,-12.060127399999999
8037972897,-75.19365789999999,-12.0666269
1057058410,-75.215653,-12.070540999999999
5415433224,-75.19504409999999,-12.0655472
1054149184,-75.2087544,-12.0802292
5415433231,-75.1965398,-12.0679986
1209251546,-75.2079663,-12.0689386
5415313544,-75.19476879999999,-12.0743742
1057058446,-75.20641909999999,-12.072835699999999
1209246883,-75.2047935,-12.0735847
1209248128,-75.2067051,-12.0709229
1209254086,-75.19737529999999,-12.067801399999999
4295215895,-75.2025124,-12.0726373
1057269657,-75.21405039999999,-12.076884699999999
5411147252,-75.21540449999999,-12.075892699999999
5402623085,-75.213343,-12.066474
5417391153,-75.1978426,-12.0744464
5413212232,-75.20985619999999,-12.067373499999999
4294832087,-75.2055991,-12.0673259
1057058411,-75.2147402,-12.0720891
1209261036,-75.21460809999999,-12.076353399999999
5043155535,-75.2029352,-12.076548299999999
5411247495,-75.2112156,-12.070724199999999
1057058449,-75.2090053,-12.0762707
8732934094,-75.2144605,-12.0699417
5413287759,-75.20319359999999,-12.064848999999999
1049878047,-75.20070419999999,-12.0738718
1057058422,-75.21038089999999,-12.0739015
4150231326,-75.2078612,-12.067353599999999
5413212231,-75.2107551,-12.065783699999999
1209257603,-75.1984338,-12.0686289
1041622117,-75.21441399999999,-12.070884
