id,lon,lat
1273865679,-76.9432274,-12.1883173
4367063682,-76.94084509999999,-12.1933811
6499853132,-76.9387951,-12.2295486
1675354674,-76.9507967,-12.2180717
3749287640,-76.9468208,-12.205608199999999
1273641287,-76.9449856,-12.2141332
4633003600,-76.9503139,-12.1992978
5436365820,-76.9266396,-12.223638999999999
4370536172,-76.9257121,-12.224138
2439174708,-76.93332869999999,-12.2299806
1675341747,-76.9473284,-12.216645399999999
4633356673,-76.9452888,-12.213310799999999
6802647625,-76.9468862,-12.2045952
6839243012,-76.94629859999999,-12.234381899999999
1655022214,-76.9377238,-12.2052183
5436376597,-76.9446087,-12.230659099999999
6743337098,-76.9432671,-12.199921699999999
7050887545,-76.9254929,-12.227260399999999
1709508329,-76.9279392,-12.2225781
943248221,-76.9318552,-12.2103407
1675373440,-76.9518061,-12.232749499999999
4632329084,-76.9472029,-12.187663599999999
1572825673,-76.94184059999999,-12.20385
1701823681,-76.9458501,-12.2263782
4629783560,-76.9430429,-12.2253406
7684093572,-76.9319292,-12.213546899999999
4415209716,-76.9244763,-12.2266823
4414251056,-76.933565,-12.2323161
4367138840,-76.944011,-12.1984713
1273549626,-76.9312176,-12.1872872
1836159082,-76.9504335,-12.1905646
4413682344,-76.9451204,-12.211387
5413208168,-76.9375408,-12.213901799999999
4060113096,-76.9744868,-12.2221944
3743674925,-76.9263672,-12.1949404
7650730860,-76.95873689999999,-12.2061599
4370503678,-76.9429767,-12.215689399999999
6804255654,-76.9469962,-12.2209399
7650729845,-76.9571187,-12.2043629
7757263671,-76.9566153,-12.2003454
4808868296,-76.9499652,-12.213921599999999
5446267839,-76.9586746,-12.1864545
4415209753,-76.9325109,-12.221081
4638573342,-76.9384753,-12.2194329
6804311896,-76.9394822,-12.223310999999999
1572825557,-76.9370838,-12.2117398
4108062111,-76.9373957,-12.1899468
1674117144,-76.950412,-12.2033028
1273539337,-76.9389655,-12.2005144
5433696734,-76.9444874,-12.2086404
1273737482,-76.929957,-12.2290802
1710678283,-76.945937,-12.2343031
1675054871,-76.9544779,-12.215994
4413549578,-76.9264381,-12.2276992
1674088531,-76.9555012,-12.199280199999999
1404083873,-76.9300622,-12.2243335
4638574455,-76.9298527,-12.2277107
4633265634,-76.9451189,-12.2067458
1710500072,-76.9205131,-12.2294676
1572825662,-76.9379143,-12.209495599999999
6499811572,-76.9499115,-12.2107881
2465762589,-76.95733469999999,-12.228026199999999
1674186605,-76.94715819999999,-12.18867
6499746783,-76.9536921,-12.1957554
1273652032,-76.93490109999999,-12.207236799999999
3766535997,-76.92585869999999,-12.2194174
4194520901,-76.9328444,-12.205885499999999
4152172863,-76.9348529,-12.23421
4633003397,-76.9435324,-12.1945754
6302465930,-76.9237409,-12.2351028
3789130520,-76.95823589999999,-12.1894484
3717884132,-76.9381296,-12.1924688
1273537962,-76.9300447,-12.200972
4632470739,-76.9438476,-12.192464
4638574336,-76.9274123,-12.219847399999999
8375856098,-76.9182402,-12.2331144
6431267637,-76.9351093,-12.1949243
6467383849,-76.9276574,-12.2289237
4370504648,-76.9496887,-12.2248094
1572825559,-76.9453271,-12.2026519
4370536158,-76.9280271,-12.220265
4417650896,-76.939858,-12.2153659
1674088520,-76.9546436,-12.1998208
1674134061,-76.9558759,-12.1942601
472560557,-76.9223549,-12.214624599999999
1405158389,-76.9513235,-12.2082944
