id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
67604671,816553218,816553078,139.65135913962845,1,1,1,2,2,"LINESTRING(-77.0481328 -12.0220452, -77.0478661 -12.0218042, -77.0477481 -12.0217753, -77.0477160 -12.0217614, -77.0476876 -12.0217373, -77.0476718 -12.0217010, -77.0475348 -12.0210447)"
67604672,1872360160,8098847792,48.44083647972781,1,1,1,2,2,"LINESTRING(-77.0514760 -12.0163984, -77.0510311 -12.0163969)"
67604672,8098847792,817798236,31.248615395052003,1,1,1,2,2,"LINESTRING(-77.0510311 -12.0163969, -77.0507441 -12.0163960)"
67604672,817798236,817405323,30.79174181740772,1,1,1,2,2,"LINESTRING(-77.0507441 -12.0163960, -77.0504613 -12.0163977)"
67604672,817405323,817405186,9.57057799233999,1,1,1,2,2,"LINESTRING(-77.0504613 -12.0163977, -77.0503734 -12.0163980)"
67604672,817405186,817802204,49.860457060264665,1,1,1,2,2,"LINESTRING(-77.0503734 -12.0163980, -77.0499155 -12.0164040)"
67604672,817802204,816553175,40.17665911647501,1,1,1,2,2,"LINESTRING(-77.0499155 -12.0164040, -77.0495465 -12.0164047)"
67604672,816553175,1870228301,11.011248038542975,1,1,1,2,2,"LINESTRING(-77.0495465 -12.0164047, -77.0494454 -12.0164022)"
67604672,1870228301,816553484,64.56601780200381,1,1,1,2,2,"LINESTRING(-77.0494454 -12.0164022, -77.0489036 -12.0163989, -77.0488530 -12.0164065)"
67604673,816553138,8373735621,137.51471981425024,1,1,1,2,2,"LINESTRING(-77.0484615 -12.0175418, -77.0482264 -12.0182438, -77.0480531 -12.0187106)"
67604673,8373735621,816553128,13.221032124491131,1,1,1,2,2,"LINESTRING(-77.0480531 -12.0187106, -77.0480401 -12.0187455, -77.0480110 -12.0188220)"
67604673,816553128,1427486345,3.968981145718509,1,1,1,2,2,"LINESTRING(-77.0480110 -12.0188220, -77.0480018 -12.0188565)"
67604673,1427486345,816553090,126.54850022701034,1,1,1,2,2,"LINESTRING(-77.0480018 -12.0188565, -77.0479880 -12.0189404, -77.0479773 -12.0190558, -77.0479880 -12.0191923, -77.0480110 -12.0193302, -77.0480647 -12.0194756, -77.0481643 -12.0196135, -77.0482669 -12.0197379, -77.0483605 -12.0198883)"
67628400,817139940,817139924,95.4641710485523,1,1,1,2,2,"LINESTRING(-77.0502542 -12.0198804, -77.0493775 -12.0198932)"
67628400,817139924,817139943,102.3787343896244,1,1,1,2,2,"LINESTRING(-77.0493775 -12.0198932, -77.0484372 -12.0198902)"
67628400,817139943,816553090,8.353637491764825,1,1,1,2,2,"LINESTRING(-77.0484372 -12.0198902, -77.0483605 -12.0198883)"
67628404,817140020,9291573251,1.8701447165526288,1,1,1,2,2,"LINESTRING(-77.0518411 -12.0150560, -77.0518241 -12.0150536)"
67628404,9291573251,8814702107,85.90854395953667,1,1,1,2,2,"LINESTRING(-77.0518241 -12.0150536, -77.0510433 -12.0149425)"
67628404,8814702107,1333065309,190.8838289511559,1,1,1,2,2,"LINESTRING(-77.0510433 -12.0149425, -77.0493084 -12.0146957)"
67628404,1333065309,817140089,39.686153544138534,1,1,1,2,2,"LINESTRING(-77.0493084 -12.0146957, -77.0489477 -12.0146444)"
67628404,817140089,1333065415,6.470087418539329,1,1,1,2,2,"LINESTRING(-77.0489477 -12.0146444, -77.0488904 -12.0146290)"
67654384,3373843169,8816570140,340.6279539658023,1,3,0,2,0,"LINESTRING(-77.0578461 -12.0078878, -77.0578369 -12.0079783, -77.0578317 -12.0080289, -77.0577994 -12.0083129, -77.0577493 -12.0084782, -77.0576616 -12.0087702, -77.0575005 -12.0091717, -77.0573607 -12.0095121, -77.0572867 -12.0097091, -77.0572151 -12.0098757, -77.0570601 -12.0102998, -77.0568783 -12.0107407, -77.0568616 -12.0107784)"
67654384,8816570140,817301977,47.96998684273888,1,3,0,2,0,"LINESTRING(-77.0568616 -12.0107784, -77.0568016 -12.0109135, -77.0567458 -12.0110145, -77.0566928 -12.0110964, -77.0566523 -12.0111564)"
67654384,817301977,1842358968,16.77826531709589,1,3,0,2,0,"LINESTRING(-77.0566523 -12.0111564, -77.0565596 -12.0112768)"
67654384,1842358968,827135499,52.79878978199863,1,3,0,2,0,"LINESTRING(-77.0565596 -12.0112768, -77.0562421 -12.0116353)"
67654384,827135499,4554440205,49.22390971557759,1,3,0,2,0,"LINESTRING(-77.0562421 -12.0116353, -77.0559421 -12.0119661)"
67654384,4554440205,827131962,7.249167552114496,1,3,0,2,0,"LINESTRING(-77.0559421 -12.0119661, -77.0558979 -12.0120148)"
67654384,827131962,827130996,56.97992622031989,1,3,0,2,0,"LINESTRING(-77.0558979 -12.0120148, -77.0555949 -12.0123354, -77.0555427 -12.0123907)"
67654384,827130996,3743407968,12.608053841238775,1,3,0,2,0,"LINESTRING(-77.0555427 -12.0123907, -77.0554648 -12.0124745)"
67655518,817325311,8814618927,110.2068799709011,1,1,1,2,2,"LINESTRING(-77.0494302 -12.0210265, -77.0484180 -12.0210303)"
